invoice_id,vendor_id,vendor_name,business_unit_id,po_number,grn_number,invoice_amount,invoice_date,due_date,payment_status,currency
INV-00207,VEND-036,Smith-Bowen,BU-01,PO-89807,GRN-79176,27665.81,2023-11-27,2023-12-27,Paid,USD
INV-00208,VEND-071,House-Glover,BU-03,PO-25970,GRN-16258,12263.19,2023-09-23,2023-10-23,Paid,USD
INV-00209,VEND-115,Walker Ltd,BU-04,PO-75513,GRN-88215,3608.95,2023-08-22,2023-09-21,Paid,USD
INV-00210,VEND-129,Cortez LLC,BU-05,PO-28818,GRN-48177,28964.85,2023-11-09,2023-12-09,Paid,USD
INV-00211,VEND-088,Suarez LLC,BU-05,PO-64600,GRN-34551,12407.93,2023-02-17,2023-03-19,Paid,USD
INV-00212,VEND-019,"Reid, Ferguson and Sanchez",BU-01,PO-57265,GRN-18870,26412.49,2023-11-06,2023-12-06,Overdue,USD
INV-00213,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-76535,GRN-82633,25612.72,2023-08-08,2023-09-07,Paid,USD
INV-00214,VEND-118,May-Ross,BU-01,PO-60709,GRN-58929,2654.95,2023-10-31,2023-11-30,Paid,USD
INV-00215,VEND-002,"Mcclain, Miller and Henderson",BU-01,PO-18855,GRN-55193,18176.15,2023-01-16,2023-02-15,Paid,USD
INV-00216,VEND-024,"Walter, Edwards and Rios",BU-04,PO-53583,GRN-27486,38689.32,2023-05-15,2023-06-14,Paid,USD
INV-00217,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-94252,GRN-32949,17258.09,2023-07-26,2023-08-25,Pending,USD
INV-00218,VEND-116,Ross LLC,BU-04,PO-72722,GRN-92802,49050.55,2023-06-16,2023-07-16,Paid,USD
INV-00219,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-69988,GRN-14847,3623.48,2023-09-14,2023-10-14,Paid,USD
INV-00220,VEND-009,Abbott-Munoz,BU-03,PO-15492,GRN-51365,39659.91,2023-05-24,2023-06-23,Overdue,USD
INV-00221,VEND-129,Cortez LLC,BU-05,PO-81176,GRN-72049,20212.09,2023-01-27,2023-02-26,Paid,USD
INV-00222,VEND-046,Anderson Group,BU-01,PO-16265,GRN-95948,14662.49,2023-07-16,2023-08-15,Paid,USD
INV-00223,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-67272,GRN-62431,40067.45,2023-09-09,2023-10-09,Paid,USD
INV-00224,VEND-096,Wagner-King,BU-04,PO-34486,GRN-75038,17282.31,2023-05-13,2023-06-12,Paid,USD
INV-00225,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-78062,GRN-44959,46253.37,2023-01-05,2023-02-04,Pending,USD
INV-00226,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-88964,GRN-33652,4406.89,2023-11-26,2023-12-26,Paid,USD
INV-00227,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-52981,GRN-96628,5578.6,2023-06-13,2023-07-13,Paid,USD
INV-00228,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-65851,GRN-31842,30329.77,2023-11-16,2023-12-16,Paid,USD
INV-00229,VEND-087,Anderson-Bailey,BU-05,PO-56210,GRN-90589,22632.92,2023-07-10,2023-08-09,Overdue,USD
INV-00230,VEND-068,Russell Group,BU-02,PO-17518,GRN-19835,32153.73,2023-02-10,2023-03-12,Paid,USD
INV-00231,VEND-101,"Patterson, Smith and Jones",BU-03,PO-99051,GRN-30969,18483.9,2023-06-18,2023-07-18,Overdue,USD
INV-00232,VEND-034,"Dyer, Potter and Mack",BU-03,PO-98878,GRN-67432,42509.13,2023-05-21,2023-06-20,Paid,USD
INV-00233,VEND-015,Galloway-Wyatt,BU-03,PO-94562,GRN-58015,12181.77,2023-09-04,2023-10-04,Paid,USD
INV-00234,VEND-143,"Lee, Horton and Snyder",BU-01,PO-30111,GRN-99006,2103.07,2023-12-13,2024-01-12,Paid,USD
INV-00235,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-20077,GRN-85225,18914.66,2023-11-18,2023-12-18,Paid,USD
INV-00236,VEND-091,"Smith, Montoya and Evans",BU-03,PO-95139,GRN-46528,20202.69,2023-06-28,2023-07-28,Paid,USD
INV-00237,VEND-027,"Hoffman, Baker and Richards",BU-05,PO-34385,GRN-75410,1782.71,2023-10-02,2023-11-01,Paid,USD
INV-00238,VEND-141,Riggs PLC,BU-05,PO-44116,GRN-68493,6329.17,2023-03-01,2023-03-31,Paid,USD
INV-00239,VEND-071,House-Glover,BU-03,PO-74382,GRN-36237,34852.04,2023-06-19,2023-07-19,Paid,USD
INV-00240,VEND-016,James Group,BU-03,PO-68341,GRN-21506,22876.11,2023-03-10,2023-04-09,Pending,USD
INV-00241,VEND-079,"Hensley, Powell and David",BU-02,PO-18511,GRN-82089,33558.07,2023-10-12,2023-11-11,Paid,USD
INV-00242,VEND-074,Novak PLC,BU-01,PO-93584,GRN-32818,42642.42,2023-07-22,2023-08-21,Paid,USD
INV-00243,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-36342,GRN-28202,11599.96,2023-09-10,2023-10-10,Paid,USD
INV-00244,VEND-124,Scott Ltd,BU-02,PO-82616,GRN-85009,1801.06,2023-04-15,2023-05-15,Paid,USD
INV-00245,VEND-139,Chambers and Sons,BU-01,PO-21300,GRN-18617,6923.68,2023-08-28,2023-09-27,Paid,USD
INV-00246,VEND-120,White-Estes,BU-03,PO-63665,GRN-85353,26521.93,2023-11-10,2023-12-10,Paid,USD
INV-00247,VEND-079,"Hensley, Powell and David",BU-02,PO-68979,GRN-71057,32295.76,2023-12-24,2024-01-23,Paid,USD
INV-00248,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-82260,GRN-93859,6852.56,2023-07-29,2023-08-28,Paid,USD
INV-00249,VEND-031,Carlson-Cruz,BU-02,PO-17263,GRN-26274,21914.61,2023-10-28,2023-11-27,Paid,USD
INV-00250,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-52291,GRN-39552,8650.53,2023-07-07,2023-08-06,Paid,USD
INV-00251,VEND-130,"Parker, Ortiz and Powell",BU-04,PO-20336,GRN-42847,44798.83,2023-06-30,2023-07-30,Paid,USD
INV-00252,VEND-139,Chambers and Sons,BU-01,PO-91922,GRN-49691,14085.33,2023-06-19,2023-07-19,Paid,USD
INV-00253,VEND-021,"Watts, Robinson and Nguyen",BU-03,PO-32103,GRN-87569,25377.37,2023-11-17,2023-12-17,Overdue,USD
INV-00254,VEND-037,"Baker, Mason and White",BU-02,PO-91851,GRN-89316,8974.43,2023-10-11,2023-11-10,Paid,USD
INV-00255,VEND-142,Gibson Ltd,BU-04,PO-13718,GRN-20646,2539.12,2023-08-19,2023-09-18,Paid,USD
INV-00256,VEND-145,Stafford Inc,BU-05,PO-37631,GRN-84991,13600.47,2023-04-15,2023-05-15,Paid,USD
INV-00257,VEND-005,"Gardner, Robinson and Lawrence",BU-04,PO-92203,GRN-81509,25152.88,2023-05-06,2023-06-05,Paid,USD
INV-00258,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-99783,GRN-63227,24405.77,2023-11-27,2023-12-27,Paid,USD
INV-00259,VEND-016,James Group,BU-03,PO-30719,GRN-67619,34586.37,2023-04-06,2023-05-06,Paid,USD
INV-00260,VEND-116,Ross LLC,BU-04,PO-89516,GRN-28830,10599.14,2023-11-19,2023-12-19,Paid,USD
INV-00261,VEND-079,"Hensley, Powell and David",BU-02,PO-55268,GRN-62260,36842.89,2023-12-29,2024-01-28,Paid,USD
INV-00262,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-23917,GRN-51827,25991.52,2023-02-03,2023-03-05,Paid,USD
INV-00263,VEND-029,"Snyder, Campos and Callahan",BU-01,PO-42495,GRN-28465,13739.85,2023-04-19,2023-05-19,Paid,USD
INV-00264,VEND-072,Henderson-Bernard,BU-03,PO-90658,GRN-64805,47296.55,2023-12-09,2024-01-08,Paid,USD
INV-00265,VEND-038,Harrell LLC,BU-01,PO-85718,GRN-50988,40767.15,2023-06-25,2023-07-25,Paid,USD
INV-00266,VEND-038,Harrell LLC,BU-01,PO-77466,GRN-71186,25164.14,2023-04-05,2023-05-05,Paid,USD
INV-00267,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-21802,GRN-61543,25119.83,2023-10-19,2023-11-18,Paid,USD
INV-00268,VEND-059,Gomez-Jenkins,BU-04,PO-56254,GRN-16377,11149.65,2023-06-30,2023-07-30,Paid,USD
INV-00269,VEND-124,Scott Ltd,BU-02,PO-95755,GRN-98148,30077.18,2023-08-10,2023-09-09,Paid,USD
INV-00270,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-24089,GRN-66482,904.78,2023-08-26,2023-09-25,Paid,USD
INV-00271,VEND-065,Morton-Chase,BU-05,PO-62855,GRN-57964,36511.65,2023-09-17,2023-10-17,Paid,USD
INV-00272,VEND-011,Dudley Group,BU-01,PO-35513,GRN-57516,28728.94,2023-05-28,2023-06-27,Paid,USD
INV-00273,VEND-016,James Group,BU-03,PO-69028,GRN-82070,19624.27,2023-05-11,2023-06-10,Paid,USD
INV-00274,VEND-028,"Ross, Robinson and Bright",BU-04,PO-22672,GRN-61629,6868.84,2023-01-12,2023-02-11,Paid,USD
INV-00275,VEND-084,"Evans, Stewart and Walton",BU-01,PO-57920,GRN-28909,28112.68,2023-07-11,2023-08-10,Paid,USD
INV-00276,VEND-128,"Mccall, Hanson and Alvarado",BU-05,PO-15276,GRN-15938,20368.66,2023-11-27,2023-12-27,Paid,USD
INV-00277,VEND-083,"Edwards, Baker and Anderson",BU-01,PO-78069,GRN-69898,40296.31,2023-05-07,2023-06-06,Paid,USD
INV-00278,VEND-129,Cortez LLC,BU-05,PO-90356,GRN-51750,7419.16,2023-03-12,2023-04-11,Paid,USD
INV-00279,VEND-074,Novak PLC,BU-01,PO-76494,GRN-76809,29889.37,2023-07-09,2023-08-08,Paid,USD
INV-00280,VEND-142,Gibson Ltd,BU-04,PO-12180,GRN-58281,15339.63,2023-03-24,2023-04-23,Paid,USD
INV-00281,VEND-026,Baker and Sons,BU-01,PO-86507,GRN-50327,49004.95,2023-05-18,2023-06-17,Paid,USD
INV-00282,VEND-004,"Guzman, Hoffman and Baldwin",BU-01,PO-44803,GRN-95929,30047.03,2023-11-06,2023-12-06,Paid,USD
INV-00283,VEND-146,Robinson-Brock,BU-05,PO-16731,GRN-86483,29092.9,2023-04-11,2023-05-11,Paid,USD
INV-00284,VEND-132,"Bentley, Byrd and Orr",BU-05,PO-91230,GRN-59832,31636.75,2023-05-13,2023-06-12,Paid,USD
INV-00285,VEND-060,"Brown, Valdez and Lucas",BU-04,PO-24404,GRN-35006,2062.74,2023-04-19,2023-05-19,Paid,USD
INV-00286,VEND-078,Jones Inc,BU-01,PO-64127,GRN-36724,21229.62,2023-12-08,2024-01-07,Paid,USD
INV-00287,VEND-118,May-Ross,BU-01,PO-18163,GRN-28098,43704.48,2023-08-20,2023-09-19,Paid,USD
INV-00288,VEND-141,Riggs PLC,BU-05,PO-96799,GRN-72701,16589.95,2023-09-30,2023-10-30,Paid,USD
INV-00289,VEND-078,Jones Inc,BU-01,PO-70249,GRN-79878,47855.93,2023-12-08,2024-01-07,Paid,USD
INV-00290,VEND-088,Suarez LLC,BU-05,PO-99226,GRN-94319,33955.49,2023-04-18,2023-05-18,Pending,USD
INV-00291,VEND-065,Morton-Chase,BU-05,PO-35200,GRN-42311,30698.79,2023-08-04,2023-09-03,Paid,USD
INV-00292,VEND-074,Novak PLC,BU-01,PO-49008,GRN-47880,11630.92,2023-01-04,2023-02-03,Paid,USD
INV-00293,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-55718,GRN-83464,16193.52,2023-07-20,2023-08-19,Overdue,USD
INV-00294,VEND-068,Russell Group,BU-02,PO-85166,GRN-98686,14745.57,2023-03-16,2023-04-15,Paid,USD
INV-00295,VEND-099,Walsh LLC,BU-03,PO-29198,GRN-48070,41009.68,2023-02-03,2023-03-05,Paid,USD
INV-00296,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-67983,GRN-95979,17644.99,2023-04-04,2023-05-04,Paid,USD
INV-00297,VEND-120,White-Estes,BU-03,PO-80592,GRN-45537,11092.35,2023-10-07,2023-11-06,Overdue,USD
INV-00298,VEND-067,Novak and Sons,BU-02,PO-90698,GRN-86917,7295.01,2023-06-07,2023-07-07,Paid,USD
INV-00299,VEND-010,Blair PLC,BU-04,PO-79604,GRN-39579,33656.78,2023-07-09,2023-08-08,Paid,USD
INV-00300,VEND-011,Dudley Group,BU-01,PO-53292,GRN-71918,5459.8,2023-08-04,2023-09-03,Paid,USD
INV-00301,VEND-033,Frazier Inc,BU-03,PO-82135,GRN-30701,756.48,2023-10-22,2023-11-21,Paid,USD
INV-00302,VEND-119,"Rivera, Johnson and Wiley",BU-03,PO-36143,GRN-47649,24133.7,2023-04-04,2023-05-04,Paid,USD
INV-00303,VEND-013,"Mcclure, Ward and Lee",BU-01,PO-21725,GRN-95498,45442.88,2023-09-26,2023-10-26,Paid,USD
INV-00304,VEND-134,Mitchell-Jordan,BU-03,PO-14888,GRN-32946,37064.98,2023-07-04,2023-08-03,Paid,USD
INV-00305,VEND-043,Allen-Allen,BU-04,PO-14763,GRN-62034,46729.17,2023-09-08,2023-10-08,Paid,USD
INV-00306,VEND-045,Spence PLC,BU-05,PO-47941,GRN-14910,46862.13,2023-10-04,2023-11-03,Paid,USD
INV-00307,VEND-143,"Lee, Horton and Snyder",BU-01,PO-53914,GRN-47298,30337.76,2023-07-10,2023-08-09,Paid,USD
INV-00308,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-27589,GRN-76088,26453.77,2023-06-24,2023-07-24,Paid,USD
INV-00309,VEND-047,"Martin, Rose and Obrien",BU-03,PO-53343,GRN-31298,40536.29,2023-11-04,2023-12-04,Paid,USD
INV-00310,VEND-063,"West, Henderson and Ramirez",BU-01,PO-11846,GRN-54185,36070.61,2023-01-07,2023-02-06,Paid,USD
INV-00311,VEND-143,"Lee, Horton and Snyder",BU-01,PO-35318,GRN-33002,33882.86,2023-02-06,2023-03-08,Paid,USD
INV-00312,VEND-101,"Patterson, Smith and Jones",BU-03,PO-77538,GRN-52982,41436.0,2023-04-25,2023-05-25,Paid,USD
INV-00313,VEND-022,Perez Inc,BU-04,PO-28430,GRN-72580,9646.67,2023-03-28,2023-04-27,Paid,USD
INV-00314,VEND-061,Powell LLC,BU-03,PO-60275,GRN-40870,838.09,2023-06-07,2023-07-07,Paid,USD
INV-00315,VEND-066,Williams PLC,BU-01,PO-49576,GRN-86344,47724.72,2023-09-26,2023-10-26,Paid,USD
INV-00316,VEND-000,"Rodriguez, Figueroa and Sanchez",BU-01,PO-57127,GRN-40972,13446.88,2023-04-05,2023-05-05,Paid,USD
INV-00317,VEND-028,"Ross, Robinson and Bright",BU-04,PO-30934,GRN-63138,23537.05,2023-04-29,2023-05-29,Paid,USD
INV-00318,VEND-077,Yu Inc,BU-05,PO-93717,GRN-48671,34669.37,2023-09-15,2023-10-15,Paid,USD
INV-00319,VEND-054,Jones Inc,BU-04,PO-27507,GRN-72676,11346.87,2023-08-14,2023-09-13,Paid,USD
INV-00320,VEND-093,Newton and Sons,BU-02,PO-81989,GRN-71712,21084.36,2023-05-24,2023-06-23,Paid,USD
INV-00321,VEND-053,"Robinson, Jones and Welch",BU-01,PO-99173,GRN-88094,38212.05,2023-07-03,2023-08-02,Pending,USD
INV-00322,VEND-018,"Adams, Zuniga and Wong",BU-03,PO-79228,GRN-57419,26512.58,2023-08-03,2023-09-02,Paid,USD
INV-00323,VEND-142,Gibson Ltd,BU-04,PO-81781,GRN-76255,6054.34,2023-07-26,2023-08-25,Paid,USD
INV-00324,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-53007,GRN-78202,7917.69,2023-05-14,2023-06-13,Paid,USD
INV-00325,VEND-050,"Brooks, Lam and Hayes",BU-04,PO-74071,GRN-21919,35987.44,2023-06-15,2023-07-15,Pending,USD
INV-00326,VEND-112,"Rodriguez, Brennan and Garrison",BU-02,PO-69432,GRN-27294,40530.26,2023-10-17,2023-11-16,Paid,USD
INV-00327,VEND-114,Torres-Pope,BU-05,PO-83242,GRN-70604,28413.6,2023-08-02,2023-09-01,Paid,USD
INV-00328,VEND-076,"Woods, Calhoun and Schmidt",BU-02,PO-61897,GRN-43352,36302.36,2023-05-09,2023-06-08,Pending,USD
INV-00329,VEND-053,"Robinson, Jones and Welch",BU-01,PO-15936,GRN-65534,29126.41,2023-05-17,2023-06-16,Paid,USD
INV-00330,VEND-014,Williams and Sons,BU-02,PO-17897,GRN-19046,27287.59,2023-09-30,2023-10-30,Overdue,USD
INV-00331,VEND-118,May-Ross,BU-01,PO-63591,GRN-33590,2070.88,2023-06-26,2023-07-26,Paid,USD
INV-00332,VEND-105,Nolan and Sons,BU-01,PO-60132,GRN-68790,19035.82,2023-04-16,2023-05-16,Pending,USD
INV-00333,VEND-094,Campbell-Clark,BU-02,PO-99486,GRN-96742,19094.45,2023-04-30,2023-05-30,Pending,USD
INV-00334,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-55582,GRN-25549,32849.94,2023-04-08,2023-05-08,Paid,USD
INV-00335,VEND-135,"Lawson, Morris and Ramos",BU-01,PO-26691,GRN-39188,19956.4,2023-03-31,2023-04-30,Pending,USD
INV-00336,VEND-003,Davis and Sons,BU-01,PO-70686,GRN-98276,48935.29,2023-02-16,2023-03-18,Paid,USD
INV-00337,VEND-106,"Wright, Garcia and Deleon",BU-03,PO-40102,GRN-42441,26830.71,2023-10-08,2023-11-07,Paid,USD
INV-00338,VEND-037,"Baker, Mason and White",BU-02,PO-24790,GRN-14222,14144.66,2023-03-16,2023-04-15,Pending,USD
INV-00339,VEND-105,Nolan and Sons,BU-01,PO-12050,GRN-41544,30938.7,2023-05-03,2023-06-02,Paid,USD
INV-00340,VEND-023,Morales-Jones,BU-05,PO-68515,GRN-88352,29900.24,2023-02-16,2023-03-18,Paid,USD
INV-00341,VEND-010,Blair PLC,BU-04,PO-15798,GRN-62725,12614.34,2023-10-16,2023-11-15,Paid,USD
INV-00342,VEND-136,"Lewis, Kennedy and Santana",BU-02,PO-17398,GRN-28367,11254.83,2023-07-28,2023-08-27,Paid,USD
INV-00343,VEND-072,Henderson-Bernard,BU-03,PO-85511,GRN-51799,12091.0,2023-10-24,2023-11-23,Paid,USD
INV-00344,VEND-080,"Sanchez, Wheeler and Harvey",BU-05,PO-28777,GRN-96535,12226.75,2023-09-26,2023-10-26,Paid,USD
INV-00345,VEND-103,"Tran, Jordan and Williams",BU-01,PO-17989,GRN-82970,15374.8,2023-03-13,2023-04-12,Overdue,USD
INV-00346,VEND-042,Rodriguez LLC,BU-03,PO-65994,GRN-82856,31486.66,2023-03-16,2023-04-15,Paid,USD
INV-00347,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-97994,GRN-59958,47108.53,2023-03-26,2023-04-25,Paid,USD
INV-00348,VEND-079,"Hensley, Powell and David",BU-02,PO-63511,GRN-29558,34967.27,2023-10-14,2023-11-13,Paid,USD
INV-00349,VEND-045,Spence PLC,BU-05,PO-72065,GRN-41584,37843.6,2023-07-08,2023-08-07,Pending,USD
INV-00350,VEND-074,Novak PLC,BU-01,PO-28920,GRN-70689,42948.29,2023-04-18,2023-05-18,Overdue,USD
INV-00351,VEND-141,Riggs PLC,BU-05,PO-64592,GRN-83044,20927.54,2023-10-09,2023-11-08,Paid,USD
INV-00352,VEND-097,Davis Group,BU-02,PO-36651,GRN-53288,12521.5,2023-08-17,2023-09-16,Paid,USD
INV-00353,VEND-113,Gonzalez Group,BU-02,PO-22119,GRN-80206,42433.1,2023-10-23,2023-11-22,Paid,USD
INV-00354,VEND-046,Anderson Group,BU-01,PO-59436,GRN-98299,3051.06,2023-07-23,2023-08-22,Paid,USD
INV-00355,VEND-008,Garcia-James,BU-01,PO-34662,GRN-87015,43744.21,2023-08-20,2023-09-19,Paid,USD
INV-00356,VEND-141,Riggs PLC,BU-05,PO-37379,GRN-53642,11242.32,2023-04-20,2023-05-20,Paid,USD
INV-00357,VEND-001,Doyle Ltd,BU-02,PO-34906,GRN-25376,10984.48,2023-02-09,2023-03-11,Paid,USD
INV-00358,VEND-120,White-Estes,BU-03,PO-89220,GRN-36805,45764.84,2023-11-20,2023-12-20,Paid,USD
INV-00359,VEND-059,Gomez-Jenkins,BU-04,PO-47101,GRN-59894,27827.92,2023-03-17,2023-04-16,Paid,USD
INV-00360,VEND-089,Moore-Bass,BU-03,PO-57139,GRN-77215,15766.9,2023-04-26,2023-05-26,Pending,USD
INV-00361,VEND-117,Rasmussen LLC,BU-05,PO-71537,GRN-51973,5381.11,2023-03-30,2023-04-29,Overdue,USD
INV-00362,VEND-092,"Garcia, Humphrey and Baker",BU-05,PO-15992,GRN-83731,15989.64,2023-05-21,2023-06-20,Pending,USD
INV-00363,VEND-035,Rodriguez-Graham,BU-01,PO-82523,GRN-86550,1302.89,2023-03-11,2023-04-10,Paid,USD
INV-00364,VEND-104,Nolan-Flynn,BU-03,PO-35715,GRN-53236,15112.02,2023-04-28,2023-05-28,Paid,USD
INV-00365,VEND-143,"Lee, Horton and Snyder",BU-01,PO-75444,GRN-82173,41751.45,2023-01-06,2023-02-05,Paid,USD
INV-00366,VEND-084,"Evans, Stewart and Walton",BU-01,PO-74044,GRN-94108,13237.67,2023-10-02,2023-11-01,Paid,USD
INV-00367,VEND-115,Walker Ltd,BU-04,PO-56160,GRN-32185,8827.57,2023-07-27,2023-08-26,Paid,USD
INV-00368,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-81058,GRN-94123,24671.66,2023-02-19,2023-03-21,Overdue,USD
INV-00369,VEND-132,"Bentley, Byrd and Orr",BU-05,PO-19742,GRN-97584,2174.28,2023-04-17,2023-05-17,Paid,USD
INV-00370,VEND-888,Global Logistics Shell,BU-02,PO-92667,GRN-40334,20913.42,2023-01-18,2023-02-17,Paid,USD
INV-00371,VEND-036,Smith-Bowen,BU-01,PO-76287,GRN-69770,952.5,2023-01-22,2023-02-21,Paid,USD
INV-00372,VEND-121,Johnson-Carlson,BU-01,PO-12061,GRN-10866,33134.57,2023-08-03,2023-09-02,Paid,USD
INV-00373,VEND-103,"Tran, Jordan and Williams",BU-01,PO-79391,GRN-46010,1086.62,2023-04-24,2023-05-24,Paid,USD
INV-00374,VEND-071,House-Glover,BU-03,PO-98346,GRN-66436,1348.56,2023-09-28,2023-10-28,Pending,USD
INV-00375,VEND-043,Allen-Allen,BU-04,PO-22624,GRN-78732,5797.31,2023-02-19,2023-03-21,Paid,USD
INV-00376,VEND-047,"Martin, Rose and Obrien",BU-03,PO-43084,GRN-56457,31179.15,2023-09-05,2023-10-05,Paid,USD
INV-00377,VEND-099,Walsh LLC,BU-03,PO-63218,GRN-70161,4411.45,2023-12-04,2024-01-03,Paid,USD
INV-00378,VEND-055,Jones-Young,BU-04,PO-20566,GRN-95686,15348.74,2023-10-20,2023-11-19,Overdue,USD
INV-00379,VEND-006,Blake and Sons,BU-01,PO-59710,GRN-59436,5128.28,2023-07-10,2023-08-09,Paid,USD
INV-00380,VEND-012,Arnold Ltd,BU-03,PO-32463,GRN-20837,32019.03,2023-02-09,2023-03-11,Paid,USD
INV-00381,VEND-109,Johnson-Doyle,BU-05,PO-53420,GRN-84167,32422.91,2023-12-05,2024-01-04,Overdue,USD
INV-00382,VEND-022,Perez Inc,BU-04,PO-15577,GRN-40115,44792.17,2023-01-05,2023-02-04,Paid,USD
INV-00383,VEND-143,"Lee, Horton and Snyder",BU-01,PO-16102,GRN-19744,24037.26,2023-08-11,2023-09-10,Paid,USD
INV-00384,VEND-069,Hancock Inc,BU-01,PO-83860,GRN-96259,45015.93,2023-04-21,2023-05-21,Paid,USD
INV-00385,VEND-078,Jones Inc,BU-01,PO-37152,GRN-86943,1275.08,2023-07-02,2023-08-01,Paid,USD
INV-00386,VEND-099,Walsh LLC,BU-03,PO-49226,GRN-31292,46479.31,2023-07-05,2023-08-04,Paid,USD
INV-00387,VEND-143,"Lee, Horton and Snyder",BU-01,PO-61007,GRN-98740,41815.2,2023-06-21,2023-07-21,Pending,USD
INV-00388,VEND-082,Donovan-Harris,BU-05,PO-28343,GRN-20279,19500.39,2023-05-13,2023-06-12,Paid,USD
INV-00389,VEND-086,"Ferrell, Jones and Lewis",BU-05,PO-67290,GRN-40427,3157.97,2023-03-13,2023-04-12,Pending,USD
INV-00390,VEND-085,Smith PLC,BU-02,PO-90460,GRN-88067,30455.85,2023-01-20,2023-02-19,Paid,USD
INV-00391,VEND-081,Sandoval-Cunningham,BU-02,PO-45825,GRN-69054,1966.47,2023-04-09,2023-05-09,Paid,USD
INV-00392,VEND-089,Moore-Bass,BU-03,PO-59207,GRN-66603,27875.37,2023-12-01,2023-12-31,Paid,USD
INV-00393,VEND-147,"Holmes, Williams and Wright",BU-02,PO-21232,GRN-91083,33203.26,2023-07-05,2023-08-04,Paid,USD
INV-00394,VEND-061,Powell LLC,BU-03,PO-20752,GRN-45123,35798.87,2023-02-14,2023-03-16,Paid,USD
INV-00395,VEND-037,"Baker, Mason and White",BU-02,PO-51507,GRN-57277,37112.94,2023-11-16,2023-12-16,Paid,USD
INV-00396,VEND-888,Global Logistics Shell,BU-02,PO-68292,GRN-57175,47176.53,2023-01-26,2023-02-25,Paid,USD
INV-00397,VEND-024,"Walter, Edwards and Rios",BU-04,PO-34561,GRN-66489,7059.1,2023-06-05,2023-07-05,Paid,USD
INV-00398,VEND-140,Hernandez Inc,BU-03,PO-23538,GRN-13442,25865.82,2023-07-10,2023-08-09,Paid,USD
INV-00399,VEND-139,Chambers and Sons,BU-01,PO-88386,GRN-52523,5106.68,2023-01-29,2023-02-28,Pending,USD
INV-00400,VEND-001,Doyle Ltd,BU-02,PO-60829,GRN-21101,14946.44,2023-08-13,2023-09-12,Paid,USD
INV-00401,VEND-141,Riggs PLC,BU-05,PO-41816,GRN-84967,45307.77,2023-09-02,2023-10-02,Paid,USD
INV-00402,VEND-095,Harris-Walters,BU-02,PO-45247,GRN-49469,8890.34,2023-09-24,2023-10-24,Paid,USD
INV-00403,VEND-035,Rodriguez-Graham,BU-01,PO-66973,GRN-46170,3631.72,2023-01-21,2023-02-20,Paid,USD
INV-00404,VEND-121,Johnson-Carlson,BU-01,PO-57333,GRN-42990,39242.0,2023-02-28,2023-03-30,Overdue,USD
INV-00405,VEND-124,Scott Ltd,BU-02,PO-35630,GRN-70012,29893.42,2023-02-27,2023-03-29,Paid,USD
INV-00406,VEND-075,"Daniels, Adkins and Brown",BU-03,PO-61864,GRN-53544,834.98,2023-11-12,2023-12-12,Pending,USD
INV-00407,VEND-095,Harris-Walters,BU-02,PO-53193,GRN-67700,40301.78,2023-08-07,2023-09-06,Paid,USD
INV-00408,VEND-032,"Ferrell, Rice and Maddox",BU-05,PO-89064,GRN-36326,15371.55,2023-04-28,2023-05-28,Paid,USD
INV-00409,VEND-043,Allen-Allen,BU-04,PO-51830,GRN-48200,48246.44,2023-02-03,2023-03-05,Paid,USD
INV-00410,VEND-123,"Joyce, Wilson and Lam",BU-02,PO-41775,GRN-52714,48404.27,2023-04-07,2023-05-07,Paid,USD
INV-00411,VEND-098,Williams-Cook,BU-02,PO-83905,GRN-36188,18568.27,2023-02-16,2023-03-18,Paid,USD
INV-00412,VEND-137,"Jackson, Miller and Robertson",BU-03,PO-82102,GRN-13527,9406.4,2023-08-05,2023-09-04,Overdue,USD
INV-00413,VEND-116,Ross LLC,BU-04,PO-37479,GRN-67469,47177.26,2023-10-24,2023-11-23,Paid,USD
INV-00414,VEND-015,Galloway-Wyatt,BU-03,PO-63627,GRN-98208,41038.8,2023-06-11,2023-07-11,Paid,USD
