entry_id,business_unit_id,account_code,account_name,amount,posting_user,approving_user,posting_timestamp,entry_type
GL-00231,BU-01,5100,Travel & Entertainment,1595.28,user1@corp.com,manager1@corp.com,2023-02-13 11:51:42,Automated
GL-00232,BU-04,5100,Travel & Entertainment,2781.81,user1@corp.com,manager1@corp.com,2023-01-24 11:37:36,Automated
GL-00233,BU-05,5000,Professional Fees,2848.93,user1@corp.com,manager2@corp.com,2023-11-16 17:44:02,Automated
GL-00234,BU-01,5100,Travel & Entertainment,9478.58,user1@corp.com,manager2@corp.com,2023-08-01 15:27:39,Automated
GL-00235,BU-05,1000,Cash,9534.21,user3@corp.com,manager2@corp.com,2023-12-15 10:31:39,Automated
GL-00236,BU-04,2000,Accounts Payable,9439.05,user1@corp.com,manager2@corp.com,2023-07-14 17:28:51,Automated
GL-00237,BU-05,5000,Professional Fees,3451.95,user2@corp.com,manager2@corp.com,2023-03-20 11:14:15,Automated
GL-00238,BU-02,2000,Accounts Payable,2890.78,user3@corp.com,manager2@corp.com,2023-08-11 17:57:59,Automated
GL-00239,BU-02,5100,Travel & Entertainment,275.33,user2@corp.com,manager2@corp.com,2023-07-28 10:02:06,Automated
GL-00240,BU-03,5000,Professional Fees,9110.45,user2@corp.com,manager2@corp.com,2023-02-28 12:43:31,Automated
GL-00241,BU-05,5200,Office Supplies,7013.46,user1@corp.com,manager2@corp.com,2023-03-03 14:35:50,Manual
GL-00242,BU-05,2000,Accounts Payable,8151.89,user1@corp.com,manager2@corp.com,2023-05-08 12:16:40,Automated
GL-00243,BU-02,1000,Cash,5158.51,user1@corp.com,manager2@corp.com,2023-11-28 14:23:12,Automated
GL-00244,BU-01,1000,Cash,4960.31,user3@corp.com,manager2@corp.com,2023-07-20 17:56:04,Automated
GL-00245,BU-04,2000,Accounts Payable,7147.89,user2@corp.com,manager1@corp.com,2023-06-21 13:15:08,Automated
GL-00246,BU-05,1000,Cash,3626.07,user3@corp.com,manager2@corp.com,2023-02-15 14:26:07,Automated
GL-00247,BU-02,5000,Professional Fees,4898.51,user2@corp.com,manager1@corp.com,2023-09-22 14:48:40,Manual
GL-00248,BU-05,5200,Office Supplies,3026.63,user1@corp.com,manager1@corp.com,2023-03-21 10:28:50,Automated
GL-00249,BU-03,5000,Professional Fees,7928.02,user2@corp.com,manager1@corp.com,2023-10-06 12:09:35,Automated
GL-00250,BU-01,2000,Accounts Payable,350.31,user3@corp.com,manager2@corp.com,2023-08-15 13:19:49,Automated
GL-00251,BU-05,2000,Accounts Payable,6296.31,user3@corp.com,manager1@corp.com,2023-07-07 16:12:24,Automated
GL-00252,BU-02,5000,Professional Fees,9375.34,user2@corp.com,manager2@corp.com,2023-02-03 10:38:15,Automated
GL-00253,BU-01,5100,Travel & Entertainment,1712.72,user1@corp.com,manager2@corp.com,2023-12-14 13:15:21,Automated
GL-00254,BU-04,5000,Professional Fees,4823.3,user1@corp.com,manager2@corp.com,2023-07-18 17:02:35,Automated
GL-00255,BU-03,5100,Travel & Entertainment,4015.82,user2@corp.com,manager1@corp.com,2023-06-23 14:11:58,Automated
GL-00256,BU-04,5200,Office Supplies,8844.27,user1@corp.com,manager1@corp.com,2023-11-09 09:33:23,Automated
GL-00257,BU-02,1000,Cash,1600.54,user3@corp.com,manager1@corp.com,2023-01-20 11:33:47,Automated
GL-00258,BU-01,5000,Professional Fees,3447.76,user2@corp.com,manager2@corp.com,2023-06-26 14:17:43,Automated
GL-00259,BU-02,5200,Office Supplies,5294.33,user3@corp.com,manager2@corp.com,2023-02-21 09:48:37,Automated
GL-00260,BU-02,1000,Cash,4540.13,user1@corp.com,manager2@corp.com,2023-07-19 12:48:59,Automated
GL-00261,BU-04,5200,Office Supplies,619.58,user3@corp.com,manager1@corp.com,2023-06-09 09:02:15,Automated
GL-00262,BU-03,2000,Accounts Payable,9504.66,user1@corp.com,manager2@corp.com,2023-06-27 12:40:13,Automated
GL-00263,BU-01,5100,Travel & Entertainment,5151.44,user2@corp.com,manager2@corp.com,2023-08-08 09:01:59,Automated
GL-00264,BU-02,5100,Travel & Entertainment,772.82,user1@corp.com,manager1@corp.com,2023-01-23 17:08:44,Automated
GL-00265,BU-05,5100,Travel & Entertainment,3558.88,user1@corp.com,manager2@corp.com,2023-08-04 09:22:02,Manual
GL-00266,BU-05,2000,Accounts Payable,2206.51,user3@corp.com,manager1@corp.com,2023-06-29 15:40:41,Automated
GL-00267,BU-05,5200,Office Supplies,5157.71,user1@corp.com,manager1@corp.com,2023-09-19 14:38:58,Automated
GL-00268,BU-03,2000,Accounts Payable,8989.49,user2@corp.com,manager1@corp.com,2023-11-10 14:59:46,Automated
GL-00269,BU-01,5100,Travel & Entertainment,7723.16,user1@corp.com,manager1@corp.com,2023-04-28 17:20:54,Automated
GL-00270,BU-02,1000,Cash,2081.41,user3@corp.com,manager2@corp.com,2023-10-06 12:27:32,Manual
GL-00271,BU-05,5000,Professional Fees,4691.42,user3@corp.com,manager1@corp.com,2023-01-09 14:54:55,Manual
GL-00272,BU-02,5000,Professional Fees,5159.88,user2@corp.com,manager1@corp.com,2023-06-01 12:30:34,Manual
GL-00273,BU-03,5000,Professional Fees,5045.97,user3@corp.com,manager2@corp.com,2023-04-07 12:42:47,Automated
GL-00274,BU-02,5100,Travel & Entertainment,9216.11,user2@corp.com,manager2@corp.com,2023-11-14 11:53:44,Automated
GL-00275,BU-01,1000,Cash,8541.55,user3@corp.com,manager1@corp.com,2023-01-02 09:06:22,Manual
GL-00276,BU-01,1000,Cash,4506.1,user3@corp.com,manager1@corp.com,2023-10-17 13:24:05,Automated
GL-00277,BU-01,2000,Accounts Payable,9712.31,user3@corp.com,manager2@corp.com,2023-03-24 12:59:14,Automated
GL-00278,BU-02,1000,Cash,7727.39,user1@corp.com,manager2@corp.com,2023-08-11 13:15:06,Automated
GL-00279,BU-04,2000,Accounts Payable,9202.12,user3@corp.com,manager1@corp.com,2023-01-27 10:41:04,Automated
GL-00280,BU-03,1000,Cash,7275.61,user2@corp.com,manager2@corp.com,2023-01-18 10:07:53,Automated
GL-00281,BU-02,5200,Office Supplies,726.51,user3@corp.com,manager1@corp.com,2023-06-14 16:08:45,Automated
GL-00282,BU-04,5100,Travel & Entertainment,467.9,user2@corp.com,manager2@corp.com,2023-05-12 09:14:30,Automated
GL-00283,BU-04,1000,Cash,6600.44,user2@corp.com,manager2@corp.com,2023-09-28 09:03:36,Automated
GL-00284,BU-04,5000,Professional Fees,6745.3,user1@corp.com,manager1@corp.com,2023-01-25 09:17:07,Manual
GL-00285,BU-02,1000,Cash,5633.55,user3@corp.com,manager2@corp.com,2023-07-28 15:00:33,Automated
GL-00286,BU-04,1000,Cash,3703.94,user3@corp.com,manager2@corp.com,2023-01-24 13:37:23,Manual
GL-00287,BU-03,5200,Office Supplies,3795.35,user2@corp.com,manager1@corp.com,2023-12-29 11:56:34,Automated
GL-00288,BU-04,5000,Professional Fees,1822.23,user2@corp.com,manager2@corp.com,2023-12-14 15:43:12,Manual
GL-00289,BU-03,5000,Professional Fees,8160.85,user2@corp.com,manager2@corp.com,2023-01-27 11:18:18,Manual
GL-00290,BU-04,1000,Cash,8859.25,user2@corp.com,manager2@corp.com,2023-12-29 13:25:08,Automated
GL-00291,BU-05,5200,Office Supplies,8908.43,user2@corp.com,manager1@corp.com,2023-07-03 11:01:21,Automated
GL-00292,BU-01,2000,Accounts Payable,9774.6,user1@corp.com,manager2@corp.com,2023-01-13 11:47:25,Manual
GL-00293,BU-05,1000,Cash,5485.57,user3@corp.com,manager1@corp.com,2023-04-20 17:52:45,Automated
GL-00294,BU-04,5200,Office Supplies,7423.14,user3@corp.com,manager2@corp.com,2023-06-08 11:54:57,Automated
GL-00295,BU-02,5000,Professional Fees,9375.59,user3@corp.com,manager2@corp.com,2023-03-09 17:32:51,Automated
GL-00296,BU-02,5100,Travel & Entertainment,2335.57,user3@corp.com,manager2@corp.com,2023-10-26 10:20:20,Manual
GL-00297,BU-04,2000,Accounts Payable,8942.52,user3@corp.com,manager1@corp.com,2023-02-22 09:17:18,Automated
GL-00298,BU-02,1000,Cash,2494.15,user2@corp.com,manager2@corp.com,2023-10-25 13:01:52,Automated
GL-00299,BU-01,1000,Cash,332.71,user1@corp.com,manager2@corp.com,2023-09-07 12:26:46,Automated
GL-00300,BU-03,1000,Cash,2609.0,user1@corp.com,manager2@corp.com,2023-10-11 10:28:14,Automated
GL-00301,BU-03,1000,Cash,3497.38,user2@corp.com,manager1@corp.com,2023-09-08 13:02:43,Automated
GL-00302,BU-04,5200,Office Supplies,6388.67,user3@corp.com,manager1@corp.com,2023-06-13 16:03:26,Manual
GL-00303,BU-04,5100,Travel & Entertainment,3579.82,user2@corp.com,manager2@corp.com,2023-05-26 14:13:43,Automated
GL-00304,BU-04,1000,Cash,6917.05,user3@corp.com,manager2@corp.com,2023-12-13 15:49:52,Manual
GL-00305,BU-03,5100,Travel & Entertainment,9631.41,user1@corp.com,manager2@corp.com,2023-05-29 09:58:06,Automated
GL-00306,BU-04,1000,Cash,7270.36,user3@corp.com,manager1@corp.com,2023-06-22 12:40:08,Automated
GL-00307,BU-03,5000,Professional Fees,6075.73,user2@corp.com,manager1@corp.com,2023-12-04 12:26:54,Automated
GL-00308,BU-02,5100,Travel & Entertainment,6175.8,user1@corp.com,manager1@corp.com,2023-12-21 12:07:55,Automated
GL-00309,BU-04,1000,Cash,4499.86,user3@corp.com,manager1@corp.com,2023-12-19 17:41:02,Automated
GL-00310,BU-03,5200,Office Supplies,8032.95,user3@corp.com,manager1@corp.com,2023-05-25 15:31:15,Automated
GL-00311,BU-02,5200,Office Supplies,1821.79,user2@corp.com,manager2@corp.com,2023-05-26 16:16:12,Automated
GL-00312,BU-01,5200,Office Supplies,4324.64,user3@corp.com,manager1@corp.com,2023-02-01 14:59:02,Automated
GL-00313,BU-04,5100,Travel & Entertainment,156.36,user3@corp.com,manager1@corp.com,2023-09-21 12:30:29,Automated
GL-00314,BU-02,2000,Accounts Payable,3466.7,user3@corp.com,manager2@corp.com,2023-09-15 12:21:12,Automated
GL-00315,BU-04,1000,Cash,1727.89,user1@corp.com,manager1@corp.com,2023-12-06 10:25:53,Automated
GL-00316,BU-05,5100,Travel & Entertainment,7113.25,user3@corp.com,manager2@corp.com,2023-07-27 09:38:34,Automated
GL-00317,BU-01,5100,Travel & Entertainment,2861.13,user3@corp.com,manager2@corp.com,2023-02-21 09:33:17,Automated
GL-00318,BU-02,5000,Professional Fees,4798.79,user3@corp.com,manager1@corp.com,2023-09-11 14:22:45,Automated
GL-00319,BU-04,2000,Accounts Payable,5747.16,user3@corp.com,manager1@corp.com,2023-12-01 10:27:07,Automated
GL-00320,BU-02,5200,Office Supplies,5617.95,user2@corp.com,manager1@corp.com,2023-05-16 14:27:01,Automated
GL-00321,BU-03,1000,Cash,493.58,user1@corp.com,manager1@corp.com,2023-02-16 17:44:28,Automated
GL-00322,BU-01,5100,Travel & Entertainment,3781.4,user3@corp.com,manager1@corp.com,2023-03-09 09:29:41,Automated
GL-00323,BU-02,5000,Professional Fees,187.69,user1@corp.com,manager2@corp.com,2023-07-28 17:36:43,Manual
GL-00324,BU-02,2000,Accounts Payable,6673.96,user2@corp.com,manager2@corp.com,2023-06-02 12:34:19,Automated
GL-00325,BU-02,5100,Travel & Entertainment,6370.63,user3@corp.com,manager1@corp.com,2023-07-25 17:10:11,Automated
GL-00326,BU-05,5200,Office Supplies,8625.74,user1@corp.com,manager2@corp.com,2023-02-17 11:57:39,Manual
GL-00327,BU-02,1000,Cash,2545.97,user2@corp.com,manager2@corp.com,2023-10-10 11:07:46,Manual
GL-00328,BU-04,5100,Travel & Entertainment,7548.47,user1@corp.com,manager2@corp.com,2023-03-28 09:37:23,Automated
GL-00329,BU-04,5000,Professional Fees,4553.3,user1@corp.com,manager1@corp.com,2023-11-21 15:06:05,Automated
GL-00330,BU-02,5200,Office Supplies,6495.81,user3@corp.com,manager1@corp.com,2023-01-02 15:22:24,Automated
GL-00331,BU-04,5000,Professional Fees,7753.68,user2@corp.com,manager1@corp.com,2023-10-19 16:06:10,Automated
GL-00332,BU-03,1000,Cash,7751.89,user1@corp.com,manager2@corp.com,2023-01-09 11:54:30,Automated
GL-00333,BU-03,5100,Travel & Entertainment,3104.62,user3@corp.com,manager2@corp.com,2023-04-26 14:56:40,Manual
GL-00334,BU-04,5100,Travel & Entertainment,4929.1,user3@corp.com,manager1@corp.com,2023-06-29 17:30:32,Automated
GL-00335,BU-03,5100,Travel & Entertainment,5374.12,user3@corp.com,manager1@corp.com,2023-09-19 14:28:25,Automated
GL-00336,BU-03,5000,Professional Fees,5984.89,user1@corp.com,manager2@corp.com,2023-10-05 13:26:29,Manual
GL-00337,BU-03,5200,Office Supplies,3550.28,user2@corp.com,manager1@corp.com,2023-07-31 12:35:54,Automated
GL-00338,BU-05,5100,Travel & Entertainment,2712.71,user2@corp.com,manager1@corp.com,2023-06-14 13:09:35,Manual
GL-00339,BU-05,2000,Accounts Payable,1980.66,user3@corp.com,manager2@corp.com,2023-07-26 13:58:50,Automated
GL-00340,BU-03,2000,Accounts Payable,5859.32,user1@corp.com,manager1@corp.com,2023-05-26 16:06:46,Automated
GL-00341,BU-03,2000,Accounts Payable,1912.47,user3@corp.com,manager2@corp.com,2023-11-16 14:16:31,Automated
GL-00342,BU-02,5100,Travel & Entertainment,9331.59,user2@corp.com,manager2@corp.com,2023-03-31 13:37:27,Automated
GL-00343,BU-01,1000,Cash,1331.85,user2@corp.com,manager2@corp.com,2023-04-07 13:58:45,Automated
GL-00344,BU-05,5000,Professional Fees,4602.13,user3@corp.com,manager2@corp.com,2023-06-28 16:20:19,Automated
GL-00345,BU-05,2000,Accounts Payable,604.83,user2@corp.com,manager2@corp.com,2023-05-15 13:26:33,Automated
GL-00346,BU-01,5100,Travel & Entertainment,3200.11,user1@corp.com,manager1@corp.com,2023-03-02 15:50:09,Automated
GL-00347,BU-05,1000,Cash,8487.03,user2@corp.com,manager1@corp.com,2023-04-18 09:14:30,Automated
GL-00348,BU-02,2000,Accounts Payable,9264.9,user3@corp.com,manager2@corp.com,2023-03-15 10:45:54,Automated
GL-00349,BU-03,5200,Office Supplies,197.58,user2@corp.com,manager2@corp.com,2023-12-06 09:31:53,Automated
GL-00350,BU-05,2000,Accounts Payable,6221.29,user3@corp.com,manager2@corp.com,2023-10-09 12:42:46,Automated
GL-00351,BU-02,2000,Accounts Payable,327.25,user3@corp.com,manager2@corp.com,2023-10-25 11:52:59,Automated
GL-00352,BU-01,5100,Travel & Entertainment,5462.94,user1@corp.com,manager1@corp.com,2023-02-13 12:47:17,Automated
GL-00353,BU-02,5200,Office Supplies,8114.55,user1@corp.com,manager1@corp.com,2023-01-13 13:17:13,Manual
GL-00354,BU-02,2000,Accounts Payable,4649.12,user1@corp.com,manager1@corp.com,2023-11-09 12:53:00,Automated
GL-00355,BU-04,1000,Cash,6744.5,user2@corp.com,manager2@corp.com,2023-09-14 12:29:18,Automated
GL-00356,BU-02,1000,Cash,4144.49,user2@corp.com,manager2@corp.com,2023-06-12 10:36:20,Automated
GL-00357,BU-04,5100,Travel & Entertainment,327.96,user2@corp.com,manager1@corp.com,2023-08-25 15:29:58,Automated
GL-00358,BU-04,5200,Office Supplies,3288.59,user2@corp.com,manager2@corp.com,2023-10-25 14:08:08,Automated
GL-00359,BU-02,5000,Professional Fees,7064.22,user3@corp.com,manager2@corp.com,2023-12-28 11:22:11,Automated
GL-00360,BU-02,2000,Accounts Payable,3210.7,user2@corp.com,manager2@corp.com,2023-12-08 12:12:31,Automated
GL-00361,BU-05,2000,Accounts Payable,6044.31,user2@corp.com,manager1@corp.com,2023-12-12 15:27:57,Automated
GL-00362,BU-05,1000,Cash,7159.39,user1@corp.com,manager2@corp.com,2023-01-05 16:49:45,Automated
GL-00363,BU-04,5100,Travel & Entertainment,4960.48,user3@corp.com,manager2@corp.com,2023-04-04 09:10:20,Automated
GL-00364,BU-04,5000,Professional Fees,2362.71,user2@corp.com,manager2@corp.com,2023-03-22 14:49:11,Automated
GL-00365,BU-04,2000,Accounts Payable,6031.14,user1@corp.com,manager1@corp.com,2023-01-27 17:11:48,Automated
GL-00366,BU-05,2000,Accounts Payable,7100.34,user1@corp.com,manager1@corp.com,2023-02-09 10:25:31,Automated
GL-00367,BU-02,1000,Cash,884.63,user2@corp.com,manager2@corp.com,2023-08-17 13:57:38,Automated
GL-00368,BU-04,5100,Travel & Entertainment,8722.99,user1@corp.com,manager1@corp.com,2023-01-12 13:57:12,Automated
GL-00369,BU-05,5200,Office Supplies,2394.97,user1@corp.com,manager1@corp.com,2023-06-23 10:07:56,Automated
GL-00370,BU-02,2000,Accounts Payable,5524.59,user2@corp.com,manager1@corp.com,2023-08-21 13:45:32,Automated
GL-00371,BU-02,2000,Accounts Payable,767.08,user1@corp.com,manager2@corp.com,2023-09-18 10:42:51,Automated
GL-00372,BU-02,5100,Travel & Entertainment,7632.52,user3@corp.com,manager1@corp.com,2023-09-29 17:06:11,Automated
GL-00373,BU-03,2000,Accounts Payable,7890.39,user2@corp.com,manager1@corp.com,2023-12-05 12:36:32,Automated
GL-00374,BU-02,1000,Cash,5094.65,user1@corp.com,manager2@corp.com,2023-01-19 17:41:46,Automated
GL-00375,BU-05,5100,Travel & Entertainment,8480.72,user1@corp.com,manager2@corp.com,2023-04-06 11:05:15,Automated
GL-00376,BU-02,5100,Travel & Entertainment,4603.95,user3@corp.com,manager1@corp.com,2023-10-13 12:20:35,Automated
GL-00377,BU-01,5200,Office Supplies,764.03,user2@corp.com,manager1@corp.com,2023-01-18 09:18:58,Automated
GL-00378,BU-05,5200,Office Supplies,6807.5,user2@corp.com,manager2@corp.com,2023-06-06 16:23:05,Automated
GL-00379,BU-03,5200,Office Supplies,7885.21,user3@corp.com,manager2@corp.com,2023-06-20 14:25:47,Automated
GL-00380,BU-01,5100,Travel & Entertainment,5081.21,user2@corp.com,manager1@corp.com,2023-03-31 11:12:01,Automated
GL-00381,BU-04,5200,Office Supplies,8435.27,user1@corp.com,manager2@corp.com,2023-07-27 14:55:33,Automated
GL-00382,BU-02,5000,Professional Fees,3214.0,user1@corp.com,manager1@corp.com,2023-03-24 09:05:44,Automated
GL-00383,BU-03,2000,Accounts Payable,8665.45,user3@corp.com,manager1@corp.com,2023-10-20 16:23:03,Automated
GL-00384,BU-04,2000,Accounts Payable,9014.99,user2@corp.com,manager2@corp.com,2023-11-30 09:32:57,Automated
GL-00385,BU-04,5100,Travel & Entertainment,8835.6,user2@corp.com,manager1@corp.com,2023-10-27 14:26:14,Manual
GL-00386,BU-03,2000,Accounts Payable,8980.68,user1@corp.com,manager2@corp.com,2023-01-20 11:05:47,Automated
GL-00387,BU-05,5100,Travel & Entertainment,8881.76,user2@corp.com,manager1@corp.com,2023-02-24 15:09:29,Automated
GL-00388,BU-03,5200,Office Supplies,4823.37,user2@corp.com,manager1@corp.com,2023-07-13 17:38:58,Automated
GL-00389,BU-05,5000,Professional Fees,1742.86,user1@corp.com,manager1@corp.com,2023-04-21 17:07:50,Automated
GL-00390,BU-01,1000,Cash,2265.07,user3@corp.com,manager2@corp.com,2023-03-30 17:32:36,Automated
GL-00391,BU-03,5000,Professional Fees,3534.56,user2@corp.com,manager2@corp.com,2023-11-13 16:40:44,Automated
GL-00392,BU-05,5200,Office Supplies,8846.98,user2@corp.com,manager2@corp.com,2023-12-22 10:26:21,Automated
GL-00393,BU-03,5200,Office Supplies,766.16,user1@corp.com,manager2@corp.com,2023-10-12 17:14:13,Automated
GL-00394,BU-05,5100,Travel & Entertainment,1525.12,user1@corp.com,manager1@corp.com,2023-08-10 13:44:15,Automated
GL-00395,BU-02,5100,Travel & Entertainment,514.73,user2@corp.com,manager1@corp.com,2023-05-04 12:23:52,Automated
GL-00396,BU-05,5200,Office Supplies,4234.13,user1@corp.com,manager2@corp.com,2023-08-11 12:27:19,Automated
GL-00397,BU-03,2000,Accounts Payable,9911.16,user1@corp.com,manager1@corp.com,2023-08-21 09:59:47,Automated
GL-00398,BU-01,1000,Cash,4736.24,user1@corp.com,manager2@corp.com,2023-10-26 12:34:40,Automated
GL-00399,BU-03,5100,Travel & Entertainment,6206.3,user2@corp.com,manager2@corp.com,2023-09-19 14:27:05,Automated
GL-00400,BU-05,5200,Office Supplies,6352.09,user2@corp.com,manager1@corp.com,2023-11-14 14:52:39,Automated
GL-00401,BU-04,5000,Professional Fees,2339.37,user1@corp.com,manager2@corp.com,2023-05-05 12:48:55,Automated
GL-00402,BU-01,5200,Office Supplies,5038.86,user3@corp.com,manager2@corp.com,2023-04-03 13:06:20,Manual
GL-00403,BU-02,5000,Professional Fees,1154.32,user1@corp.com,manager1@corp.com,2023-04-28 13:38:54,Manual
GL-00404,BU-04,2000,Accounts Payable,9061.23,user1@corp.com,manager2@corp.com,2023-12-07 16:19:10,Automated
GL-00405,BU-05,5100,Travel & Entertainment,3060.94,user1@corp.com,manager1@corp.com,2023-02-23 14:17:02,Automated
GL-00406,BU-04,1000,Cash,9268.63,user1@corp.com,manager2@corp.com,2023-09-14 14:37:32,Manual
GL-00407,BU-03,2000,Accounts Payable,4784.42,user1@corp.com,manager2@corp.com,2023-07-20 15:24:43,Automated
GL-00408,BU-05,2000,Accounts Payable,8803.15,user2@corp.com,manager2@corp.com,2023-03-27 16:16:03,Automated
GL-00409,BU-03,5100,Travel & Entertainment,2936.03,user3@corp.com,manager1@corp.com,2023-06-08 12:39:37,Automated
GL-00410,BU-01,5000,Professional Fees,8546.67,user1@corp.com,manager1@corp.com,2023-04-27 15:52:18,Automated
GL-00411,BU-02,1000,Cash,5449.67,user2@corp.com,manager1@corp.com,2023-04-17 11:37:13,Manual
GL-00412,BU-03,1000,Cash,1857.97,user1@corp.com,manager2@corp.com,2023-01-24 16:09:58,Automated
GL-00413,BU-01,5000,Professional Fees,500.26,user2@corp.com,manager2@corp.com,2023-08-03 10:59:20,Automated
GL-00414,BU-02,5200,Office Supplies,9883.03,user3@corp.com,manager1@corp.com,2023-08-18 10:44:14,Automated
GL-00415,BU-05,5100,Travel & Entertainment,1164.63,user3@corp.com,manager2@corp.com,2023-12-08 16:31:39,Manual
GL-00416,BU-02,1000,Cash,1472.3,user2@corp.com,manager2@corp.com,2023-10-13 13:40:24,Automated
GL-00417,BU-01,5200,Office Supplies,5014.51,user1@corp.com,manager2@corp.com,2023-12-21 10:31:10,Automated
GL-00418,BU-05,5000,Professional Fees,6979.6,user2@corp.com,manager2@corp.com,2023-03-10 11:21:34,Automated
GL-00419,BU-03,5100,Travel & Entertainment,8088.96,user1@corp.com,manager2@corp.com,2023-09-01 15:40:44,Automated
